Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
14/04/2020 13:12:04.467,0.129,0.270,0.535
14/04/2020 13:12:04.500,0.004,0.402,0.430
14/04/2020 13:12:04.534,-0.199,0.250,0.438
14/04/2020 13:12:04.567,-0.766,0.891,0.250
14/04/2020 13:12:04.600,-1.516,1.516,0.805
14/04/2020 13:12:04.634,-1.301,1.230,0.582
14/04/2020 13:12:04.667,-0.973,0.926,0.672
14/04/2020 13:12:04.700,-0.574,0.551,0.641
14/04/2020 13:12:04.734,-0.367,0.340,0.668
14/04/2020 13:12:04.767,-0.531,0.734,0.883
14/04/2020 13:12:04.800,-0.668,0.898,0.703
14/04/2020 13:12:04.834,-0.434,0.672,0.445
14/04/2020 13:12:04.867,-0.320,0.590,0.641
14/04/2020 13:12:04.900,-0.137,0.512,0.672
14/04/2020 13:12:04.934,-0.035,0.387,0.711
14/04/2020 13:12:04.967,-0.008,0.379,0.613
14/04/2020 13:12:05.000,-0.012,0.387,0.520
14/04/2020 13:12:05.034,-0.121,0.516,0.391
14/04/2020 13:12:05.067,-0.281,0.816,0.309
14/04/2020 13:12:05.100,-0.391,0.996,0.406
14/04/2020 13:12:05.134,-0.453,0.832,0.242
14/04/2020 13:12:05.167,-0.598,1.152,0.367
14/04/2020 13:12:05.200,-0.621,1.484,0.605
14/04/2020 13:12:05.234,-0.375,0.996,0.508
14/04/2020 13:12:05.267,-0.359,0.945,0.285
14/04/2020 13:12:05.300,-0.430,0.871,0.258
14/04/2020 13:12:05.334,-0.387,0.750,0.344
14/04/2020 13:12:05.367,-0.387,0.770,0.422
14/04/2020 13:12:05.400,-0.473,0.832,0.469
14/04/2020 13:12:05.434,-0.496,0.789,0.465
14/04/2020 13:12:05.467,-0.477,0.734,0.316
14/04/2020 13:12:05.500,-0.527,0.668,0.258
14/04/2020 13:12:05.534,-0.582,0.793,0.293
14/04/2020 13:12:05.567,-0.496,0.813,0.281
14/04/2020 13:12:05.600,-0.477,0.637,0.367
14/04/2020 13:12:05.634,-0.520,0.605,0.449
14/04/2020 13:12:05.667,-0.594,0.660,0.555
14/04/2020 13:12:05.700,-0.727,0.500,0.660
14/04/2020 13:12:05.734,-0.668,-0.055,0.578
14/04/2020 13:12:05.767,-0.664,-0.066,0.758
14/04/2020 13:12:05.800,-0.664,0.250,0.820
14/04/2020 13:12:05.834,-0.719,0.164,1.234
14/04/2020 13:12:05.867,-0.645,0.453,0.941
14/04/2020 13:12:05.900,-0.484,0.633,1.039
14/04/2020 13:12:05.934,-0.328,0.520,1.082
14/04/2020 13:12:05.967,-0.090,0.582,1.047
14/04/2020 13:12:06.000,0.145,0.637,0.980
14/04/2020 13:12:06.034,0.191,0.652,1.008
14/04/2020 13:12:06.067,0.121,0.887,0.836
14/04/2020 13:12:06.100,-0.113,0.910,0.754
14/04/2020 13:12:06.134,-0.391,0.910,0.602
14/04/2020 13:12:06.167,-0.852,0.867,0.559
14/04/2020 13:12:06.200,-1.117,0.824,0.445
14/04/2020 13:12:06.234,-1.191,0.699,0.383
14/04/2020 13:12:06.267,-0.930,0.621,0.430
14/04/2020 13:12:06.300,-0.797,0.555,0.461
14/04/2020 13:12:06.334,-0.922,0.496,0.406
14/04/2020 13:12:06.367,-0.938,0.352,0.500
14/04/2020 13:12:06.400,-0.891,0.172,0.520
14/04/2020 13:12:06.434,-0.992,0.441,0.566
14/04/2020 13:12:06.467,-0.902,0.262,0.723
14/04/2020 13:12:06.500,-0.855,0.273,0.676
14/04/2020 13:12:06.534,-0.820,0.273,0.680
14/04/2020 13:12:06.567,-0.836,0.227,0.758
14/04/2020 13:12:06.600,-0.688,0.215,0.953
14/04/2020 13:12:06.634,-0.633,0.227,0.895
14/04/2020 13:12:06.667,-0.688,0.254,1.047
14/04/2020 13:12:06.700,-0.512,0.273,0.961
14/04/2020 13:12:06.734,-0.469,0.258,0.957
14/04/2020 13:12:06.767,-0.383,0.445,0.918
14/04/2020 13:12:06.800,-0.324,0.457,0.941
14/04/2020 13:12:06.834,-0.297,0.496,0.816
14/04/2020 13:12:06.867,-0.293,0.555,0.719
14/04/2020 13:12:06.900,-0.410,0.523,0.613
14/04/2020 13:12:06.934,-0.570,0.273,0.773
14/04/2020 13:12:06.967,-0.684,0.160,0.883
14/04/2020 13:12:07.000,-0.836,0.352,0.836
14/04/2020 13:12:07.034,-0.641,0.133,0.863
14/04/2020 13:12:07.067,-0.770,0.137,0.914
14/04/2020 13:12:07.100,-0.871,0.258,0.742
14/04/2020 13:12:07.134,-0.902,0.555,0.617
14/04/2020 13:12:07.167,-0.984,0.637,0.598
14/04/2020 13:12:07.200,-0.902,0.582,0.520
14/04/2020 13:12:07.234,-0.988,0.871,0.535
14/04/2020 13:12:07.267,-0.773,0.957,0.426
14/04/2020 13:12:07.300,-0.664,0.949,0.438
14/04/2020 13:12:07.334,-0.520,0.957,0.375
14/04/2020 13:12:07.367,-0.359,0.992,0.328
14/04/2020 13:12:07.400,-0.375,0.813,0.563
14/04/2020 13:12:07.434,-0.156,0.969,0.332
14/04/2020 13:12:07.467,-0.223,0.871,0.414
14/04/2020 13:12:07.500,-0.152,0.848,0.516
14/04/2020 13:12:07.534,-0.063,0.957,0.383
14/04/2020 13:12:07.567,-0.117,0.797,0.461
14/04/2020 13:12:07.600,-0.086,0.855,0.492
14/04/2020 13:12:07.634,-0.074,0.832,0.449
14/04/2020 13:12:07.667,-0.082,0.813,0.570
14/04/2020 13:12:07.700,-0.043,0.699,0.648
14/04/2020 13:12:07.734,0.059,0.703,0.594
14/04/2020 13:12:07.767,0.117,0.695,0.699
14/04/2020 13:12:07.800,0.090,0.723,0.832
14/04/2020 13:12:07.834,0.121,0.738,0.703
14/04/2020 13:12:07.867,0.145,0.613,0.773
14/04/2020 13:12:07.900,0.121,0.621,0.738
14/04/2020 13:12:07.934,0.160,0.637,0.680
14/04/2020 13:12:07.967,0.211,0.559,0.695
14/04/2020 13:12:08.000,0.195,0.547,0.703
14/04/2020 13:12:08.034,0.219,0.594,0.691
14/04/2020 13:12:08.067,0.246,0.512,0.668
14/04/2020 13:12:08.100,0.203,0.570,0.723
14/04/2020 13:12:08.134,0.176,0.676,0.816
14/04/2020 13:12:08.167,0.199,0.609,0.766
14/04/2020 13:12:08.200,0.277,0.520,0.680
14/04/2020 13:12:08.234,0.258,0.660,0.664
14/04/2020 13:12:08.267,0.273,0.527,0.816
14/04/2020 13:12:08.300,0.359,0.504,0.746
14/04/2020 13:12:08.334,0.383,0.539,0.672
14/04/2020 13:12:08.367,0.352,0.531,0.707
14/04/2020 13:12:08.400,0.371,0.531,0.734
14/04/2020 13:12:08.434,0.402,0.621,0.750
14/04/2020 13:12:08.467,0.379,0.621,0.895
14/04/2020 13:12:08.500,0.391,0.656,0.828
14/04/2020 13:12:08.534,0.438,0.609,0.758
14/04/2020 13:12:08.567,0.512,0.730,0.816
14/04/2020 13:12:08.600,0.484,0.762,0.926
14/04/2020 13:12:08.634,0.285,0.848,0.926
14/04/2020 13:12:08.667,0.328,0.805,0.602
14/04/2020 13:12:08.700,0.359,0.754,0.621
14/04/2020 13:12:08.734,0.336,0.656,0.738
14/04/2020 13:12:08.767,0.348,0.465,0.676
14/04/2020 13:12:08.800,0.328,0.719,0.613
14/04/2020 13:12:08.834,0.289,0.680,0.629
14/04/2020 13:12:08.867,0.297,0.547,0.652
14/04/2020 13:12:08.900,0.328,0.512,0.664
14/04/2020 13:12:08.934,0.344,0.555,0.617
14/04/2020 13:12:08.967,0.375,0.551,0.664
14/04/2020 13:12:09.000,0.438,0.656,0.668
14/04/2020 13:12:09.034,0.414,0.629,0.734
14/04/2020 13:12:09.067,0.430,0.574,0.738
14/04/2020 13:12:09.100,0.508,0.738,0.715
14/04/2020 13:12:09.134,0.473,0.676,0.781
14/04/2020 13:12:09.167,0.477,0.703,0.859
14/04/2020 13:12:09.200,0.363,0.898,0.941
14/04/2020 13:12:09.234,0.113,0.891,0.988
14/04/2020 13:12:09.267,0.145,0.676,0.793
14/04/2020 13:12:09.300,0.211,0.629,0.719
14/04/2020 13:12:09.334,0.203,0.613,0.742
14/04/2020 13:12:09.367,0.176,0.605,0.766
14/04/2020 13:12:09.400,0.152,0.590,0.742
14/04/2020 13:12:09.434,0.203,0.523,0.680
14/04/2020 13:12:09.467,0.270,0.480,0.609
14/04/2020 13:12:09.500,0.254,0.508,0.590
14/04/2020 13:12:09.534,0.266,0.465,0.688
14/04/2020 13:12:09.567,0.273,0.480,0.723
14/04/2020 13:12:09.600,0.289,0.605,0.680
14/04/2020 13:12:09.634,0.293,0.629,0.668
14/04/2020 13:12:09.667,0.328,0.629,0.691
14/04/2020 13:12:09.700,0.320,0.668,0.727
14/04/2020 13:12:09.734,0.387,0.859,0.719
14/04/2020 13:12:09.767,0.430,1.004,0.754
14/04/2020 13:12:09.800,0.277,1.086,0.813
14/04/2020 13:12:09.834,0.191,1.113,0.609
14/04/2020 13:12:09.867,0.285,0.906,0.461
14/04/2020 13:12:09.900,0.348,0.707,0.465
14/04/2020 13:12:09.934,0.355,0.727,0.504
14/04/2020 13:12:09.967,0.352,0.785,0.508
14/04/2020 13:12:10.000,0.301,0.863,0.477
14/04/2020 13:12:10.034,0.332,0.820,0.438
14/04/2020 13:12:10.067,0.355,0.766,0.453
14/04/2020 13:12:10.100,0.383,0.785,0.488
14/04/2020 13:12:10.134,0.422,0.758,0.523
14/04/2020 13:12:10.167,0.391,0.793,0.598
14/04/2020 13:12:10.200,0.367,0.730,0.586
14/04/2020 13:12:10.234,0.391,0.676,0.605
14/04/2020 13:12:10.267,0.379,0.664,0.652
14/04/2020 13:12:10.300,0.332,0.609,0.762
14/04/2020 13:12:10.334,0.344,0.559,0.813
14/04/2020 13:12:10.367,0.328,0.566,0.875
14/04/2020 13:12:10.400,0.344,0.590,0.906
14/04/2020 13:12:10.434,0.293,0.582,0.973
14/04/2020 13:12:10.467,0.164,0.527,0.949
14/04/2020 13:12:10.500,0.242,0.543,0.785
14/04/2020 13:12:10.534,0.219,0.582,0.898
14/04/2020 13:12:10.567,0.152,0.457,1.008
14/04/2020 13:12:10.600,0.168,0.430,0.914
14/04/2020 13:12:10.634,0.172,0.355,0.859
14/04/2020 13:12:10.667,0.230,0.336,0.785
14/04/2020 13:12:10.700,0.242,0.383,0.699
14/04/2020 13:12:10.734,0.188,0.359,0.770
14/04/2020 13:12:10.767,0.180,0.367,0.758
14/04/2020 13:12:10.800,0.215,0.422,0.777
14/04/2020 13:12:10.834,0.168,0.531,0.813
14/04/2020 13:12:10.867,0.203,0.660,0.758
14/04/2020 13:12:10.900,0.316,0.770,0.629
14/04/2020 13:12:10.934,0.242,0.836,0.672
14/04/2020 13:12:10.967,0.156,1.043,0.652
14/04/2020 13:12:11.000,0.238,0.961,0.535
14/04/2020 13:12:11.034,0.195,0.922,0.574
14/04/2020 13:12:11.067,0.078,1.086,0.656
14/04/2020 13:12:11.100,0.129,0.922,0.773
14/04/2020 13:12:11.134,0.223,0.836,0.820
14/04/2020 13:12:11.167,0.191,0.914,1.070
14/04/2020 13:12:11.200,0.234,0.859,1.164
14/04/2020 13:12:11.234,0.289,1.031,1.125
14/04/2020 13:12:11.267,0.277,1.051,1.176
14/04/2020 13:12:11.300,0.316,1.008,1.148
14/04/2020 13:12:11.334,0.305,1.227,1.023
14/04/2020 13:12:11.367,0.238,1.004,1.023
14/04/2020 13:12:11.400,0.215,0.910,0.934
14/04/2020 13:12:11.434,0.266,0.805,0.793
14/04/2020 13:12:11.467,0.203,0.590,0.715
14/04/2020 13:12:11.500,0.125,0.434,0.766
14/04/2020 13:12:11.534,0.090,0.188,0.711
14/04/2020 13:12:11.567,0.012,0.063,0.797
14/04/2020 13:12:11.600,-0.004,0.051,0.703
14/04/2020 13:12:11.634,0.000,-0.199,0.652
14/04/2020 13:12:11.667,-0.105,-0.336,0.480
14/04/2020 13:12:11.700,-0.168,-0.555,0.410
14/04/2020 13:12:11.734,-0.254,-0.750,0.367
14/04/2020 13:12:11.767,-0.238,-1.105,0.281
14/04/2020 13:12:11.800,-0.273,-1.086,0.363
14/04/2020 13:12:11.834,-0.230,-1.051,0.383
14/04/2020 13:12:11.867,-0.164,-1.047,0.352
14/04/2020 13:12:11.900,-0.121,-0.848,0.449
14/04/2020 13:12:11.934,-0.195,-0.789,0.480
14/04/2020 13:12:11.967,-0.188,-0.887,0.527
14/04/2020 13:12:12.000,-0.105,-0.988,0.590
14/04/2020 13:12:12.034,-0.070,-0.848,0.441
14/04/2020 13:12:12.067,-0.121,-0.926,0.496
14/04/2020 13:12:12.100,-0.031,-1.016,0.563
14/04/2020 13:12:12.134,-0.086,-0.945,0.566
14/04/2020 13:12:12.167,-0.063,-0.746,0.637
14/04/2020 13:12:12.200,-0.145,-0.832,0.609
14/04/2020 13:12:12.234,-0.184,-0.707,0.699
14/04/2020 13:12:12.267,-0.238,-0.742,0.801
14/04/2020 13:12:12.300,-0.289,-0.801,0.684
14/04/2020 13:12:12.334,-0.266,-0.719,0.664
14/04/2020 13:12:12.367,-0.145,-0.742,0.633
14/04/2020 13:12:12.400,-0.066,-0.715,0.527
14/04/2020 13:12:12.434,0.059,-0.648,0.484
14/04/2020 13:12:12.467,0.184,-0.617,0.508
14/04/2020 13:12:12.500,0.273,-0.547,0.469
14/04/2020 13:12:12.534,0.391,-0.648,0.547
14/04/2020 13:12:12.567,0.504,-0.543,0.531
14/04/2020 13:12:12.600,0.547,-0.598,0.680
14/04/2020 13:12:12.634,0.520,-0.484,0.777
14/04/2020 13:12:12.667,0.598,-0.527,0.852
14/04/2020 13:12:12.700,0.531,-0.438,0.938
14/04/2020 13:12:12.734,0.531,-0.305,1.031
14/04/2020 13:12:12.767,0.461,-0.348,1.043
14/04/2020 13:12:12.800,0.461,-0.285,0.934
14/04/2020 13:12:12.834,0.457,-0.309,0.902
14/04/2020 13:12:12.867,0.402,-0.344,0.871
14/04/2020 13:12:12.900,0.398,-0.297,0.832
14/04/2020 13:12:12.934,0.332,-0.258,0.871
14/04/2020 13:12:12.967,0.270,-0.203,0.930
14/04/2020 13:12:13.000,0.191,-0.242,0.918
14/04/2020 13:12:13.034,0.168,-0.219,0.910
14/04/2020 13:12:13.067,0.117,-0.172,1.051
14/04/2020 13:12:13.100,0.078,-0.125,1.074
14/04/2020 13:12:13.134,0.039,-0.133,1.105
14/04/2020 13:12:13.167,0.027,-0.039,1.176
14/04/2020 13:12:13.200,0.027,-0.039,1.168
14/04/2020 13:12:13.234,0.008,-0.137,1.184
14/04/2020 13:12:13.267,-0.023,-0.066,1.164
14/04/2020 13:12:13.300,-0.031,0.023,1.160
14/04/2020 13:12:13.334,-0.055,-0.023,1.121
14/04/2020 13:12:13.367,-0.074,-0.090,1.109
14/04/2020 13:12:13.400,-0.098,0.039,1.098
14/04/2020 13:12:13.434,-0.105,0.035,1.102
14/04/2020 13:12:13.467,-0.090,0.000,1.055
14/04/2020 13:12:13.500,-0.109,-0.012,1.047
14/04/2020 13:12:13.534,-0.129,0.016,1.035
14/04/2020 13:12:13.567,-0.172,-0.012,1.086
14/04/2020 13:12:13.600,-0.188,-0.008,1.105
14/04/2020 13:12:13.634,-0.184,0.023,1.070
14/04/2020 13:12:13.667,-0.184,0.055,1.074
14/04/2020 13:12:13.700,-0.184,0.012,1.098
14/04/2020 13:12:13.734,-0.168,0.023,1.070
14/04/2020 13:12:13.767,-0.176,0.012,1.098
14/04/2020 13:12:13.800,-0.176,0.012,1.125
14/04/2020 13:12:13.834,-0.168,0.063,1.078
14/04/2020 13:12:13.867,-0.152,-0.004,1.113
14/04/2020 13:12:13.900,-0.145,-0.008,1.090
14/04/2020 13:12:13.934,-0.141,0.016,1.078
14/04/2020 13:12:13.967,-0.125,-0.016,1.051
14/04/2020 13:12:14.000,-0.113,-0.020,1.027
14/04/2020 13:12:14.034,-0.105,-0.051,1.027
14/04/2020 13:12:14.067,-0.098,-0.059,0.984
14/04/2020 13:12:14.100,-0.070,-0.047,0.953
14/04/2020 13:12:14.134,-0.070,-0.109,1.004
14/04/2020 13:12:14.167,-0.078,-0.121,1.023
14/04/2020 13:12:14.200,-0.066,-0.086,0.965
14/04/2020 13:12:14.234,-0.043,-0.082,0.945
14/04/2020 13:12:14.267,-0.055,-0.156,0.992
14/04/2020 13:12:14.300,-0.047,-0.102,0.965
14/04/2020 13:12:14.334,-0.035,-0.090,0.934
14/04/2020 13:12:14.367,-0.043,-0.090,0.910
14/04/2020 13:12:14.400,-0.047,-0.102,0.930
14/04/2020 13:12:14.434,-0.039,-0.098,0.953
14/04/2020 13:12:14.467,-0.039,-0.105,0.906
14/04/2020 13:12:14.500,-0.102,-0.074,0.938
14/04/2020 13:12:14.534,-0.102,-0.090,0.949
14/04/2020 13:12:14.567,-0.035,-0.098,0.883
14/04/2020 13:12:14.600,-0.070,0.004,0.906
14/04/2020 13:12:14.634,-0.082,0.098,0.973
14/04/2020 13:12:14.667,-0.035,0.035,0.965
14/04/2020 13:12:14.700,-0.051,0.098,0.926
14/04/2020 13:12:14.734,-0.184,0.152,1.012
14/04/2020 13:12:14.767,-0.238,0.070,1.102
14/04/2020 13:12:14.800,-0.340,0.117,1.012
14/04/2020 13:12:14.834,-0.504,0.203,1.125
14/04/2020 13:12:14.867,-0.586,0.176,1.129
14/04/2020 13:12:14.900,-0.613,0.160,1.027
14/04/2020 13:12:14.934,-0.641,0.215,1.035
14/04/2020 13:12:14.967,-0.629,0.191,1.055
14/04/2020 13:12:15.000,-0.582,0.156,0.965
14/04/2020 13:12:15.034,-0.566,0.180,0.852
14/04/2020 13:12:15.067,-0.570,0.148,0.902
14/04/2020 13:12:15.100,-0.559,0.148,0.914
14/04/2020 13:12:15.134,-0.547,0.195,0.867
14/04/2020 13:12:15.167,-0.531,0.156,0.863
14/04/2020 13:12:15.200,-0.523,0.152,0.906
14/04/2020 13:12:15.234,-0.488,0.168,0.895
14/04/2020 13:12:15.267,-0.488,0.152,0.855
14/04/2020 13:12:15.300,-0.488,0.188,0.906
14/04/2020 13:12:15.334,-0.504,0.211,0.938
14/04/2020 13:12:15.367,-0.480,0.215,0.863
14/04/2020 13:12:15.400,-0.465,0.195,0.898
14/04/2020 13:12:15.434,-0.469,0.230,0.902
14/04/2020 13:12:15.467,-0.457,0.266,0.883
14/04/2020 13:12:15.500,-0.480,0.227,0.879
14/04/2020 13:12:15.534,-0.473,0.227,0.898
14/04/2020 13:12:15.567,-0.465,0.258,0.902
14/04/2020 13:12:15.600,-0.488,0.242,0.906
14/04/2020 13:12:15.634,-0.480,0.203,0.879
14/04/2020 13:12:15.667,-0.477,0.234,0.875
14/04/2020 13:12:15.700,-0.500,0.207,0.902
14/04/2020 13:12:15.734,-0.500,0.215,0.887
14/04/2020 13:12:15.767,-0.484,0.238,0.852
14/04/2020 13:12:15.800,-0.492,0.199,0.898
14/04/2020 13:12:15.834,-0.516,0.215,0.879
14/04/2020 13:12:15.867,-0.512,0.199,0.867
14/04/2020 13:12:15.900,-0.527,0.160,0.875
14/04/2020 13:12:15.934,-0.543,0.207,0.871
14/04/2020 13:12:15.967,-0.512,0.188,0.859
14/04/2020 13:12:16.000,-0.395,0.250,0.875
14/04/2020 13:12:16.034,-0.328,0.340,0.875
14/04/2020 13:12:16.067,-0.398,0.336,0.910
14/04/2020 13:12:16.100,-0.488,0.273,0.883
14/04/2020 13:12:16.134,-0.531,0.180,0.813
14/04/2020 13:12:16.167,-0.656,0.105,0.813
14/04/2020 13:12:16.200,-0.742,0.035,0.816
14/04/2020 13:12:16.234,-0.809,0.070,0.773
14/04/2020 13:12:16.267,-0.844,0.121,0.867
14/04/2020 13:12:16.300,-0.809,0.191,0.961
14/04/2020 13:12:16.334,-0.711,0.281,0.902
14/04/2020 13:12:16.367,-0.641,0.324,0.984
14/04/2020 13:12:16.400,-0.621,0.387,1.059
14/04/2020 13:12:16.434,-0.523,0.449,0.992
14/04/2020 13:12:16.467,-0.484,0.371,1.043
14/04/2020 13:12:16.500,-0.426,0.336,1.063
14/04/2020 13:12:16.534,-0.309,0.320,1.008
14/04/2020 13:12:16.567,-0.230,0.246,1.016
14/04/2020 13:12:16.600,-0.215,0.227,1.152
14/04/2020 13:12:16.634,-0.156,0.227,1.125
14/04/2020 13:12:16.667,-0.141,0.254,1.078
14/04/2020 13:12:16.700,-0.105,0.199,1.078
14/04/2020 13:12:16.734,-0.039,0.184,1.035
14/04/2020 13:12:16.767,0.031,0.145,0.934
14/04/2020 13:12:16.800,0.055,0.188,0.910
14/04/2020 13:12:16.834,0.094,0.105,0.855
14/04/2020 13:12:16.867,0.121,0.051,0.879
14/04/2020 13:12:16.900,0.121,0.055,0.906
14/04/2020 13:12:16.934,0.168,0.031,0.938
14/04/2020 13:12:16.967,0.184,-0.004,0.961
14/04/2020 13:12:17.000,0.234,-0.008,0.992
14/04/2020 13:12:17.034,0.289,-0.047,1.043
14/04/2020 13:12:17.067,0.297,0.039,0.957
14/04/2020 13:12:17.100,0.305,0.047,0.895
14/04/2020 13:12:17.134,0.324,-0.055,0.930
14/04/2020 13:12:17.167,0.324,-0.020,0.895
14/04/2020 13:12:17.200,0.352,-0.031,0.844
14/04/2020 13:12:17.234,0.355,-0.133,0.859
14/04/2020 13:12:17.267,0.371,-0.109,0.879
14/04/2020 13:12:17.300,0.387,0.031,0.914
14/04/2020 13:12:17.334,0.367,0.035,0.973
14/04/2020 13:12:17.367,0.371,-0.086,1.004
14/04/2020 13:12:17.400,0.371,-0.078,1.027
14/04/2020 13:12:17.434,0.398,-0.059,1.047
14/04/2020 13:12:17.467,0.414,-0.074,0.992
14/04/2020 13:12:17.500,0.402,-0.090,0.934
14/04/2020 13:12:17.534,0.395,-0.102,0.914
14/04/2020 13:12:17.567,0.398,-0.133,0.895
14/04/2020 13:12:17.600,0.406,-0.129,0.871
14/04/2020 13:12:17.634,0.414,-0.094,0.914
14/04/2020 13:12:17.667,0.410,-0.105,0.914
14/04/2020 13:12:17.700,0.422,-0.137,0.953
14/04/2020 13:12:17.734,0.438,-0.113,0.973
14/04/2020 13:12:17.767,0.461,-0.090,0.961
14/04/2020 13:12:17.800,0.473,-0.102,0.984
14/04/2020 13:12:17.834,0.484,-0.129,0.977
14/04/2020 13:12:17.867,0.480,-0.168,0.941
14/04/2020 13:12:17.900,0.477,-0.168,0.922
14/04/2020 13:12:17.934,0.480,-0.152,0.902
14/04/2020 13:12:17.967,0.465,-0.168,0.895
14/04/2020 13:12:18.000,0.473,-0.172,0.898
14/04/2020 13:12:18.034,0.484,-0.191,0.910
14/04/2020 13:12:18.067,0.527,-0.148,0.930
14/04/2020 13:12:18.100,0.516,-0.156,0.945
14/04/2020 13:12:18.134,0.535,-0.180,0.949
14/04/2020 13:12:18.167,0.559,-0.180,0.918
14/04/2020 13:12:18.200,0.535,-0.137,0.867
14/04/2020 13:12:18.234,0.523,-0.164,0.824
14/04/2020 13:12:18.267,0.500,-0.195,0.773
14/04/2020 13:12:18.300,0.535,-0.168,0.691
14/04/2020 13:12:18.334,0.547,-0.266,0.758
14/04/2020 13:12:18.367,0.570,-0.270,0.715
14/04/2020 13:12:18.400,0.633,-0.191,0.727
14/04/2020 13:12:18.434,0.645,-0.336,0.785
14/04/2020 13:12:18.467,0.711,-0.266,0.770
14/04/2020 13:12:18.500,0.766,-0.184,0.582
14/04/2020 13:12:18.534,0.762,-0.281,0.465
14/04/2020 13:12:18.567,0.637,-0.074,0.711
14/04/2020 13:12:18.600,0.488,-0.066,1.004
14/04/2020 13:12:18.634,0.387,-0.117,1.258
14/04/2020 13:12:18.667,0.293,0.156,1.223
14/04/2020 13:12:18.700,0.594,-0.070,0.996
14/04/2020 13:12:18.734,0.805,0.039,0.477
14/04/2020 13:12:18.767,0.867,0.320,0.379
14/04/2020 13:12:18.800,0.637,0.570,0.781
14/04/2020 13:12:18.834,0.438,0.438,1.242
14/04/2020 13:12:18.867,0.414,-0.203,1.219
14/04/2020 13:12:18.900,0.688,-0.441,0.707
14/04/2020 13:12:18.934,0.883,-0.258,0.285
14/04/2020 13:12:18.967,0.746,0.438,0.297
14/04/2020 13:12:19.000,0.473,0.719,1.020
14/04/2020 13:12:19.034,0.457,0.496,1.191
14/04/2020 13:12:19.067,0.527,-0.211,1.133
14/04/2020 13:12:19.100,0.734,-0.484,0.816
14/04/2020 13:12:19.134,0.871,-0.172,0.422
14/04/2020 13:12:19.167,0.793,0.371,0.367
14/04/2020 13:12:19.200,0.594,0.434,0.785
14/04/2020 13:12:19.234,0.473,0.027,0.902
14/04/2020 13:12:19.267,0.492,-0.582,0.980
14/04/2020 13:12:19.300,0.727,-0.148,0.957
14/04/2020 13:12:19.334,0.914,0.438,0.672
14/04/2020 13:12:19.367,0.902,0.582,0.512
14/04/2020 13:12:19.400,0.781,0.445,0.719
14/04/2020 13:12:19.434,0.516,-0.277,0.828
14/04/2020 13:12:19.467,0.547,-0.531,0.852
14/04/2020 13:12:19.500,0.648,-0.176,0.996
14/04/2020 13:12:19.534,0.840,0.359,0.688
14/04/2020 13:12:19.567,0.836,0.680,0.535
14/04/2020 13:12:19.600,0.758,0.512,0.633
14/04/2020 13:12:19.634,0.504,-0.434,0.750
14/04/2020 13:12:19.667,0.504,-0.680,0.980
14/04/2020 13:12:19.700,0.664,-0.152,0.961
14/04/2020 13:12:19.734,0.914,0.473,0.742
14/04/2020 13:12:19.767,0.898,0.707,0.473
14/04/2020 13:12:19.800,0.727,0.297,0.496
14/04/2020 13:12:19.834,0.434,-0.484,0.801
14/04/2020 13:12:19.867,0.457,-0.613,1.000
14/04/2020 13:12:19.900,0.609,-0.129,0.992
14/04/2020 13:12:19.934,0.898,0.367,0.711
14/04/2020 13:12:19.967,0.930,0.711,0.457
14/04/2020 13:12:20.000,0.797,0.551,0.602
14/04/2020 13:12:20.034,0.531,-0.258,0.805
14/04/2020 13:12:20.067,0.445,-0.648,0.863
14/04/2020 13:12:20.100,0.609,-0.336,0.984
14/04/2020 13:12:20.134,0.816,0.176,0.871
14/04/2020 13:12:20.167,0.953,0.758,0.453
14/04/2020 13:12:20.200,0.887,0.699,0.527
14/04/2020 13:12:20.234,0.609,-0.074,0.664
14/04/2020 13:12:20.267,0.398,-0.617,0.875
14/04/2020 13:12:20.300,0.539,-0.598,1.016
14/04/2020 13:12:20.334,0.672,-0.055,1.008
14/04/2020 13:12:20.367,0.879,0.523,0.652
14/04/2020 13:12:20.400,0.875,0.766,0.434
14/04/2020 13:12:20.434,0.805,0.473,0.516
14/04/2020 13:12:20.467,0.516,-0.301,0.809
14/04/2020 13:12:20.500,0.445,-0.672,0.961
14/04/2020 13:12:20.534,0.625,-0.379,0.930
14/04/2020 13:12:20.567,0.820,0.211,0.922
14/04/2020 13:12:20.600,0.980,0.516,0.566
14/04/2020 13:12:20.634,0.895,0.551,0.504
14/04/2020 13:12:20.667,0.609,0.188,0.637
14/04/2020 13:12:20.700,0.352,-0.375,0.902
14/04/2020 13:12:20.734,0.367,-0.633,0.988
14/04/2020 13:12:20.767,0.559,-0.242,0.922
14/04/2020 13:12:20.800,0.824,0.313,0.715
14/04/2020 13:12:20.834,0.781,0.441,0.590
14/04/2020 13:12:20.867,0.773,0.523,0.621
14/04/2020 13:12:20.900,0.543,0.090,0.789
14/04/2020 13:12:20.934,0.387,-0.535,0.992
14/04/2020 13:12:20.967,0.551,-0.586,0.824
14/04/2020 13:12:21.000,0.785,-0.063,0.863
14/04/2020 13:12:21.034,0.777,0.250,0.883
14/04/2020 13:12:21.067,0.859,0.586,0.469
14/04/2020 13:12:21.100,0.820,0.297,0.621
14/04/2020 13:12:21.134,0.664,0.000,0.617
14/04/2020 13:12:21.167,0.504,-0.504,0.844
14/04/2020 13:12:21.200,0.543,-0.539,1.043
